#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoen souboru: 14.02.2024 22:12
#Staenm publikovanch dat souhlaste s podmnkami uit tchto dat.

METADATA
Stanice ID;Jmno stanice;Zatek men;Konec men;Zempisn dlka;Zempisn ka;Nadmosk vka
P1PSTR01;Praha

PSTROJE
Pstroj;Zatek men;Konec men;Vka pstroje [m]
Teplomr;01.01.2003;31.05.2010;2
Teplomr;01.01.2011;30.06.2017;2

PRVEK
Prmrn denn teplota vzduchu [T.AVG

Popis:
Hodnota - hodnota prvku
Pznak - roziujc informace o hodnot

DATA
Rok;Msc;Den;Hodnota;Pznak
2004;04;8;5.1;
2004;04;9;5.9;
2004;04;10;7.1;
2004;04;11;6.2;
2004;04;12;7.6;
2004;04;13;8.3;
2004;04;14;10.7;
2004;04;15;12.5;
2004;04;16;11.3;
2004;04;17;10.7;
2004;04;18;13.1;
2004;04;19;10.5;
2004;04;20;11.2;
2004;04;21;14.7;
2004;04;22;15.9;
2004;04;23;15;
2004;04;24;8.9;
2004;04;25;7.9;
2004;04;26;11.6;
2004;04;27;12.6;
2004;04;28;14.7;
2004;04;29;16.1;
2004;04;30;18.2;
2004;05;1;16.8;
2004;05;2;13;
2004;05;3;14.9;
2004;05;4;17.3;
2004;05;5;16.7;
2004;05;6;13.1;
2004;05;7;9.4;
2004;05;8;12.4;
2004;05;9;10.2;
2004;05;10;10.9;
2004;05;11;14.5;
2004;05;12;13.6;
2004;05;13;10.6;
2004;05;14;12;
2004;05;15;13.4;
2004;05;16;11.9;
2004;05;17;12.8;
2004;05;18;14.6;
2004;05;19;18.6;
2004;05;20;17.3;
2004;05;21;13.7;
2004;05;22;8.7;
2004;05;23;7.3;
2004;05;24;10.7;
2004;05;25;12;
2004;05;26;13.2;
2004;05;27;12.2;
2004;05;28;12.5;
2004;05;29;14.5;
2004;05;30;16.5;
2004;05;31;18.6;
2004;06;1;14;
2004;06;2;13.6;
2004;06;3;14.8;
2004;06;4;18.2;
2004;06;5;14.2;
2004;06;6;17.2;
2004;06;7;18.7;
2004;06;8;22.1;
2004;06;9;20.8;
2004;06;10;20.5;
2004;06;11;20.5;
2004;06;12;16.5;
2004;06;13;14.9;
2004;06;14;18;
2004;06;15;21.2;
2004;06;16;14.3;
2004;06;17;17.7;
2004;06;18;16.4;
2004;06;19;16.9;
2004;06;20;13.6;
2004;06;21;15.1;
2004;06;22;18.2;
2004;06;23;18.2;
2004;06;24;19.6;
2004;06;25;17.1;
2004;06;26;17.7;
2004;06;27;15.5;
2004;06;28;18.8;
2004;06;29;16.6;
2004;06;30;19.1;
2004;07;1;19.9;
2004;07;2;15.6;
2004;07;3;14.7;
2004;07;4;18.1;
2004;07;5;19.8;
2004;07;6;16.1;
2004;07;7;19.5;
2004;07;8;20.7;
2004;07;9;17.5;
2004;07;10;15.4;
2004;07;11;15.1;
2004;07;12;15.1;
2004;07;13;14.4;
2004;07;14;16.1;
2004;07;15;18.7;
2004;07;16;21.6;
2004;07;17;24;
2004;07;18;24.6;
2004;07;19;22.8;
2004;07;20;24.5;
2004;07;21;24.1;
2004;07;22;21.9;
2004;07;23;23.6;
2004;07;24;20.6;
2004;07;25;20.9;
2004;07;26;16.7;
2004;07;27;16.2;
2004;07;28;17.6;
2004;07;29;19.9;
2004;07;30;21.7;
2004;07;31;24.2;
2004;08;1;21.3;
2004;08;2;20.9;
2004;08;3;20.7;
2004;08;4;24.1;
2004;08;5;24.7;
2004;08;6;23;
2004;08;7;22.6;
2004;08;8;23.7;
2004;08;9;23;
2004;08;10;24.2;
2004;08;11;24.6;
2004;08;12;27.4;
2004;08;13;18.8;
2004;08;14;16.3;
2004;08;15;18.8;
2004;08;16;21.6;
2004;08;17;23.5;
2004;08;18;23.1;
2004;08;19;24.5;
2004;08;20;17.7;
2004;08;21;15.9;
2004;08;22;15.1;
2004;08;23;16.7;
2004;08;24;17.1;
2004;08;25;19.2;
2004;08;26;15.6;
2004;08;27;18;
2004;08;28;18.4;
2004;08;29;17.7;
2004;08;30;16.9;
2004;08;31;15.5;
2004;09;1;15;
2004;09;2;16.4;
2004;09;3;18.1;
2004;09;4;18.9;
2004;09;5;18.1;
2004;09;6;18.6;
2004;09;7;19.4;
2004;09;8;16.3;
2004;09;9;13.6;
2004;09;10;16;
2004;09;11;18.3;
2004;09;12;16;
2004;09;13;14.6;
2004;09;14;20.3;
2004;09;15;16.6;
2004;09;16;13;
2004;09;17;12.2;
2004;09;18;14.7;
2004;09;19;17.2;
2004;09;20;17.5;
2004;09;21;14.3;
2004;09;22;11.1;
2004;09;23;10;
2004;09;24;10.6;
2004;09;25;11.5;
2004;09;26;10.5;
2004;09;27;12.7;
2004;09;28;14.7;
2004;09;29;12.8;
2004;09;30;10.2;
2004;10;1;9.7;
2004;10;2;12.3;
2004;10;3;11.8;
2004;10;4;14.4;
2004;10;5;16.9;
2004;10;6;17.2;
2004;10;7;12.6;
2004;10;8;10.3;
2004;10;9;8.2;
2004;10;10;6.5;
2004;10;11;4.7;
2004;10;12;5.5;
2004;10;13;7.5;
2004;10;14;7;
2004;10;15;7.6;
2004;10;16;7.4;
2004;10;17;7.5;
2004;10;18;9.3;
2004;10;19;6.6;
2004;10;20;8.9;
2004;10;21;13.4;
2004;10;22;10.4;
2004;10;23;13.9;
2004;10;24;13.2;
2004;10;25;12.7;
2004;10;26;10.2;
2004;10;27;9.3;
2004;10;28;10.7;
2004;10;29;11.6;
2004;10;30;10.7;
2004;10;31;9;
2004;11;1;9.9;
2004;11;2;11.1;
2004;11;3;12.7;
2004;11;4;13.6;
2004;11;5;9.4;
2004;11;6;5;
2004;11;7;4.3;
2004;11;8;3.8;
2004;11;9;1.8;
2004;11;10;3;
2004;11;11;4.8;
2004;11;12;6.1;
2004;11;13;3.4;
2004;11;14;.6;
2004;11;15;1.8;
2004;11;16;4.7;
2004;11;17;7.4;
2004;11;18;7.3;
2004;11;19;2.2;
2004;11;20;1;
2004;11;21;1.3;
2004;11;22;5.8;
2004;11;23;4.8;
2004;11;24;-.5;
2004;11;25;-1.1;
2004;11;26;.5;
2004;11;27;5;
2004;11;28;4.7;
2004;11;29;5.1;
2004;11;30;4.3;
2004;12;1;4.3;
2004;12;2;4.8;
2004;12;3;3.6;
2004;12;4;2.1;
2004;12;5;.9;
2004;12;6;3.6;
2004;12;7;2.6;
2004;12;8;2.4;
2004;12;9;.4;
2004;12;10;-1.2;
2004;12;11;-2.5;
2004;12;12;-2.8;
2004;12;13;-3;
2004;12;14;-2.7;
2004;12;15;-3.3;
2004;12;16;-3.6;
2004;12;17;1.8;
2004;12;18;2.4;
2004;12;19;.1;
2004;12;20;-1.7;
2004;12;21;-4;
2004;12;22;-2.7;
2004;12;23;4.7;
2004;12;24;6.2;
2004;12;25;6.6;
2004;12;26;4.5;
2004;12;27;1.8;
2004;12;28;2;
2004;12;29;2.1;
2004;12;30;.6;
2004;12;31;3.3;
