#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoen souboru: 14.02.2024 22:12
#Staenm publikovanch dat souhlaste s podmnkami uit tchto dat.

METADATA
Stanice ID;Jmno stanice;Zatek men;Konec men;Zempisn dlka;Zempisn ka;Nadmosk vka
P1PKOM01;Praha
P1PKOM01;Praha

PSTROJE
Pstroj;Zatek men;Konec men;Vka pstroje [m]
Teplotnvlhkostn idlo;07.12.2017;31.12.2023;2

PRVEK
Prmrn denn teplota vzduchu [T.AVG

Popis:
Hodnota - hodnota prvku
Pznak - roziujc informace o hodnot

DATA
Rok;Msc;Den;Hodnota;Pznak
2019;11;15;7.3;
2019;11;16;6.2;
2019;11;17;12;
2019;11;18;5.6;
2019;11;19;5;
2019;11;20;6.9;
2019;11;21;8.4;
2019;11;22;8.9;
2019;11;23;7.5;
2019;11;24;6.8;
2019;11;25;5.9;
2019;11;26;5.6;
2019;11;27;5.7;
2019;11;28;9.6;
2019;11;29;6.3;
2019;11;30;2.6;
2019;12;1;.7;
2019;12;2;2.7;
2019;12;3;2.1;
2019;12;4;.7;
2019;12;5;-.2;
2019;12;6;.1;
2019;12;7;7.8;
2019;12;8;9.2;
2019;12;9;7.4;
2019;12;10;2;
2019;12;11;-1.5;
2019;12;12;.3;
2019;12;13;1.8;
2019;12;14;5.9;
2019;12;15;9.2;
2019;12;16;7.3;
2019;12;17;1.9;
2019;12;18;3.4;
2019;12;19;2;
2019;12;20;3.8;
2019;12;21;5.5;
2019;12;22;3.8;
2019;12;23;6.6;
2019;12;24;5.2;
2019;12;25;5.5;
2019;12;26;4.1;
2019;12;27;3.1;
2019;12;28;.9;
2019;12;29;-1.7;
2019;12;30;2;
2019;12;31;4.3;
2020;01;1;-.7;
2020;01;2;-4;
2020;01;3;3.2;
2020;01;4;4.1;
2020;01;5;.6;
2020;01;6;-.2;
2020;01;7;1.5;
2020;01;8;4.2;
2020;01;9;7.5;
2020;01;10;8.1;
2020;01;11;1.8;
2020;01;12;2.2;
2020;01;13;4.6;
2020;01;14;3.7;
2020;01;15;1;
2020;01;16;.6;
2020;01;17;-.2;
2020;01;18;2;
2020;01;19;2.5;
2020;01;20;1.9;
2020;01;21;-1.3;
2020;01;22;1.4;
2020;01;23;.3;
2020;01;24;-.6;
2020;01;25;.8;
2020;01;26;.8;
2020;01;27;3.5;
2020;01;28;4.7;
2020;01;29;3.1;
2020;01;30;4.2;
2020;01;31;11.9;
2020;02;1;11.9;
2020;02;2;10.3;
2020;02;3;9.6;
2020;02;4;3.7;
2020;02;5;1.1;
2020;02;6;2.4;
2020;02;7;4.8;
2020;02;8;1.5;
2020;02;9;6.9;
2020;02;10;8.2;
2020;02;11;4;
2020;02;12;2.5;
2020;02;13;4.1;
2020;02;14;6.9;
2020;02;15;3.3;
2020;02;16;9;
2020;02;17;9.9;
2020;02;18;6.5;
2020;02;19;5.2;
2020;02;20;4.8;
2020;02;21;4.5;
2020;02;22;9.9;
2020;02;23;11.8;
2020;02;24;5.8;
2020;02;25;8.8;
2020;02;26;4.9;
